sample	chromosome	start	end	num.mark	log2
C3L-02613	2	30000.5	6290000.5	312	0.1171
C3L-02613	2	6310000.5	78650000.5	3600	0.1773
C3L-02613	2	78670000.5	83210000.5	226	0.0944
C3L-02613	2	83230000.5	114030000.5	1082	0.1711
C3L-02613	2	114050000.5	128190000.5	700	0.1174
C3L-02613	2	128210000.5	129910000.5	85	0.0106
C3L-02613	2	129930000.5	151390000.5	1029	0.1309
C3L-02613	2	151410000.5	151690000.5	14	0.4859
C3L-02613	2	151710000.5	153970000.5	113	0.1475
C3L-02613	2	153990000.5	170830000.5	835	-0.0278
C3L-02613	2	170850000.5	178610000.5	387	0.1688
C3L-02613	2	178630000.5	178830000.5	11	0.6401
C3L-02613	2	178850000.5	212170000.5	1657	0.1603
C3L-02613	2	212190000.5	238470000.5	1307	0.0942
C3L-02613	2	238490000.5	240390000.5	96	-0.039
C3L-02613	2	240410000.5	242110000.5	85	0.1091
C3L-02613	3	30000.5	4330000.5	216	0.0965
C3L-02613	3	4350000.5	6570000.5	110	0.1981
C3L-02613	3	6590000.5	8530000.5	98	0.0886
C3L-02613	3	8550000.5	87810000.5	3946	-0.4121
C3L-02613	3	87830000.5	89950000.5	107	0.4874
C3L-02613	3	89970000.5	131550000.5	1917	0.204
C3L-02613	3	131570000.5	142450000.5	541	-0.3608
C3L-02613	3	142470000.5	153430000.5	547	0.2049
C3L-02613	3	153450000.5	154230000.5	40	0.4676
C3L-02613	3	154250000.5	162790000.5	426	0.8543
C3L-02613	3	162810000.5	162890000.5	5	0
C3L-02613	3	162910000.5	163710000.5	41	0.8868
C3L-02613	3	163730000.5	164370000.5	32	0.6896
C3L-02613	3	164390000.5	179070000.5	733	0.8691
C3L-02613	3	179090000.5	198130000.5	939	1.1484
C3L-02613	4	50000.5	4670000.5	226	0.0205
C3L-02613	4	4690000.5	8010000.5	165	0.3856
C3L-02613	4	8030000.5	22250000.5	694	0.0426
C3L-02613	4	22270000.5	26810000.5	228	-0.4772
C3L-02613	4	26830000.5	37330000.5	523	0.0455
C3L-02613	4	37350000.5	73050000.5	1637	0.1082
C3L-02613	4	73070000.5	90390000.5	860	0.159
C3L-02613	4	90410000.5	101670000.5	563	0.1186
C3L-02613	4	101690000.5	173390000.5	3555	-0.4131
C3L-02613	4	173410000.5	190010000.5	830	-0.4893
C3L-02613	5	30000.5	7210000.5	357	0.4542
C3L-02613	5	7230000.5	36910000.5	1452	0.5162
C3L-02613	5	36930000.5	40250000.5	167	0.5902
C3L-02613	5	40270000.5	52630000.5	401	0.1347
C3L-02613	5	52650000.5	103070000.5	2414	-0.4073
C3L-02613	5	103090000.5	170370000.5	3350	0.14
C3L-02613	5	170390000.5	181290000.5	516	0.5173
C3L-02613	6	170000.5	8690000.5	425	-0.4179
C3L-02613	6	8710000.5	9210000.5	26	0.2382
C3L-02613	6	9230000.5	9650000.5	22	0.5323
C3L-02613	6	9670000.5	10490000.5	42	0.1944
C3L-02613	6	10510000.5	11710000.5	61	0.5886
C3L-02613	6	11730000.5	13890000.5	109	0.14
C3L-02613	6	13910000.5	20110000.5	309	0.5228
C3L-02613	6	20130000.5	20210000.5	5	0.1416
C3L-02613	6	20230000.5	20870000.5	33	0.5497
C3L-02613	6	20890000.5	24150000.5	161	0.1096
C3L-02613	6	24170000.5	27290000.5	142	0.2329
C3L-02613	6	27310000.5	31650000.5	214	0.5756
C3L-02613	6	31670000.5	33130000.5	71	0.7323
C3L-02613	6	33150000.5	39950000.5	337	0.5802
C3L-02613	6	39970000.5	41010000.5	53	0.4395
C3L-02613	6	41030000.5	44170000.5	156	0.6043
C3L-02613	6	44190000.5	44670000.5	25	0.1182
C3L-02613	6	44690000.5	56410000.5	583	0.5575
C3L-02613	6	56430000.5	56990000.5	29	0.7043
C3L-02613	6	57010000.5	73690000.5	703	0.1334
C3L-02613	6	73710000.5	75070000.5	68	-0.4284
C3L-02613	6	75090000.5	75190000.5	6	0.169
C3L-02613	6	75210000.5	89610000.5	719	-0.4139
C3L-02613	6	89630000.5	89750000.5	7	0.055
C3L-02613	6	89770000.5	99270000.5	472	-0.4347
C3L-02613	6	99290000.5	146870000.5	2363	-0.3951
C3L-02613	6	146890000.5	152010000.5	255	-0.4572
C3L-02613	6	152030000.5	152470000.5	23	-0.1896
C3L-02613	6	152490000.5	170590000.5	900	-0.4359
C3L-02613	7	50000.5	2190000.5	107	0.733
C3L-02613	7	2210000.5	8810000.5	321	0.8469
C3L-02613	7	8830000.5	11810000.5	150	0.4696
C3L-02613	7	11830000.5	20750000.5	447	0.8229
C3L-02613	7	20770000.5	31010000.5	511	0.5006
C3L-02613	7	31030000.5	56110000.5	1237	0.1009
C3L-02613	7	56130000.5	72130000.5	489	0.0457
C3L-02613	7	72150000.5	145710000.5	3534	0.1144
C3L-02613	7	145730000.5	159310000.5	667	-0.4348
C3L-02613	8	250000.5	8770000.5	361	-0.4791
C3L-02613	8	8790000.5	12030000.5	163	0.1452
C3L-02613	8	12390000.5	42270000.5	1479	-0.4179
C3L-02613	8	42290000.5	98110000.5	2617	0.1404
C3L-02613	8	98130000.5	104150000.5	300	0.2072
C3L-02613	8	104170000.5	112570000.5	419	0.1497
C3L-02613	8	112590000.5	117590000.5	250	-0.4299
C3L-02613	8	117610000.5	131350000.5	687	0.1613
C3L-02613	8	131370000.5	142310000.5	542	-0.4737
C3L-02613	8	142330000.5	145070000.5	138	0.1101
C3L-02613	9	210000.5	2770000.5	127	0.0881
C3L-02613	9	2790000.5	6010000.5	160	0.2245
C3L-02613	9	6030000.5	37890000.5	1583	0.1308
C3L-02613	9	37910000.5	97270000.5	1505	0.0978
C3L-02613	9	97290000.5	97690000.5	21	0.3521
C3L-02613	9	97710000.5	108810000.5	553	0.0909
C3L-02613	9	108830000.5	120390000.5	574	0.1199
C3L-02613	9	120410000.5	121350000.5	48	0.2781
C3L-02613	9	121370000.5	133810000.5	621	0.1334
C3L-02613	9	133830000.5	134670000.5	43	-0.0591
C3L-02613	9	134690000.5	138170000.5	170	0.0936
C3L-02613	10	70000.5	37790000.5	1874	-0.4197
C3L-02613	10	37810000.5	76170000.5	1655	0.0883
C3L-02613	10	76190000.5	128250000.5	2563	-0.4121
C3L-02613	10	128270000.5	133170000.5	244	-0.5311
C3L-02613	10	133190000.5	133610000.5	22	-0.2909
C3L-02613	11	210000.5	1190000.5	50	0.0763
C3L-02613	11	1210000.5	2850000.5	82	-0.0789
C3L-02613	11	2870000.5	5370000.5	112	0.0737
C3L-02613	11	5390000.5	7070000.5	84	-0.5725
C3L-02613	11	7090000.5	18710000.5	580	0.0413
C3L-02613	11	18730000.5	27910000.5	457	-0.0287
C3L-02613	11	27930000.5	28050000.5	7	-0.4368
C3L-02613	11	28070000.5	32570000.5	226	-0.0111
C3L-02613	11	32590000.5	35570000.5	150	0.0741
C3L-02613	11	35590000.5	45730000.5	504	-0.0398
C3L-02613	11	45750000.5	78730000.5	1372	0.0215
C3L-02613	11	78750000.5	94430000.5	759	-0.0279
C3L-02613	11	94450000.5	111450000.5	847	0.0268
C3L-02613	11	111470000.5	112210000.5	37	0.2097
C3L-02613	11	112230000.5	118090000.5	294	0.0141
C3L-02613	11	118110000.5	119350000.5	63	0.1587
C3L-02613	11	119370000.5	130910000.5	577	0.0336
C3L-02613	11	130930000.5	135050000.5	207	-0.0504
C3L-02613	12	50000.5	2370000.5	116	0.5786
C3L-02613	12	2390000.5	3050000.5	34	0.2488
C3L-02613	12	3070000.5	19410000.5	808	-0.3539
C3L-02613	12	19430000.5	26530000.5	354	0.1852
C3L-02613	12	26550000.5	27410000.5	44	0.3308
C3L-02613	12	27430000.5	34370000.5	341	0.1589
C3L-02613	12	34390000.5	47630000.5	491	-0.3721
C3L-02613	12	47650000.5	57810000.5	504	-0.3041
C3L-02613	12	57830000.5	68430000.5	528	-0.366
C3L-02613	12	68450000.5	73110000.5	232	0.2179
C3L-02613	12	73130000.5	80090000.5	346	-0.414
C3L-02613	12	80110000.5	80690000.5	30	-0.187
C3L-02613	12	80710000.5	90330000.5	480	-0.4542
C3L-02613	12	90350000.5	111430000.5	1050	-0.3557
C3L-02613	12	111450000.5	113190000.5	86	-0.2148
C3L-02613	12	113210000.5	119090000.5	294	-0.403
C3L-02613	12	119110000.5	124470000.5	269	-0.3085
C3L-02613	12	124490000.5	133250000.5	432	-0.4279
C3L-02613	13	18210000.5	18710000.5	5	-1.0224
C3L-02613	13	18730000.5	48130000.5	1462	-0.3937
C3L-02613	13	48150000.5	48450000.5	16	-1.2692
C3L-02613	13	48470000.5	114350000.5	3256	-0.3936
C3L-02613	14	16090000.5	20970000.5	66	0.0923
C3L-02613	14	20990000.5	23570000.5	128	0.277
C3L-02613	14	23590000.5	82150000.5	2918	0.146
C3L-02613	14	82170000.5	105590000.5	1163	-0.449
C3L-02613	14	105610000.5	105690000.5	5	-1.4952
C3L-02613	14	105730000.5	106870000.5	58	-0.5188
C3L-02613	15	17030000.5	40590000.5	825	-0.0106
C3L-02613	15	40610000.5	44670000.5	198	0.1219
C3L-02613	15	44690000.5	69370000.5	1228	0.0181
C3L-02613	15	69390000.5	100130000.5	1502	0.3791
C3L-02613	15	100150000.5	101850000.5	84	0.7149
C3L-02613	16	30000.5	1190000.5	59	0.0383
C3L-02613	16	1210000.5	3870000.5	130	0.1789
C3L-02613	16	3890000.5	11730000.5	391	0.0687
C3L-02613	16	11750000.5	12070000.5	17	0.2694
C3L-02613	16	12110000.5	13830000.5	86	0.0353
C3L-02613	16	13850000.5	25110000.5	447	0.1577
C3L-02613	16	25130000.5	29770000.5	202	0.073
C3L-02613	16	29790000.5	46550000.5	179	0.2233
C3L-02613	16	46570000.5	55630000.5	451	0.0735
C3L-02613	16	55650000.5	55790000.5	6	0.6564
C3L-02613	16	55810000.5	59210000.5	169	0.1589
C3L-02613	16	59230000.5	66490000.5	364	0.0446
C3L-02613	16	66510000.5	68910000.5	121	0.1435
C3L-02613	16	68930000.5	69070000.5	8	-0.5407
C3L-02613	16	69090000.5	76550000.5	348	0.1367
C3L-02613	16	76570000.5	78530000.5	99	0.0193
C3L-02613	16	78550000.5	79030000.5	25	-0.395
C3L-02613	16	79050000.5	85110000.5	301	0.072
C3L-02613	16	85130000.5	89130000.5	200	-0.0278
C3L-02613	16	89150000.5	90090000.5	48	0.1703
C3L-02613	17	150000.5	22630000.5	1048	-0.3954
C3L-02613	17	26630000.5	42150000.5	729	0.171
C3L-02613	17	42170000.5	43230000.5	54	0.3384
C3L-02613	17	43310000.5	51310000.5	367	0.1784
C3L-02613	17	51330000.5	57950000.5	330	0.1081
C3L-02613	17	57970000.5	64970000.5	336	0.2064
C3L-02613	17	64990000.5	69370000.5	220	0.1188
C3L-02613	17	69390000.5	79090000.5	482	0.0404
C3L-02613	17	79110000.5	79930000.5	42	-0.1213
C3L-02613	17	79950000.5	83210000.5	161	0.0196
C3L-02613	18	70000.5	1350000.5	63	0.5556
C3L-02613	18	1370000.5	8290000.5	346	0.1088
C3L-02613	18	8310000.5	10370000.5	104	-0.4176
C3L-02613	18	10390000.5	11250000.5	44	0.0887
C3L-02613	18	11270000.5	13610000.5	116	-0.3652
C3L-02613	18	13630000.5	14470000.5	38	0.0457
C3L-02613	18	14590000.5	15190000.5	17	-0.4718
C3L-02613	18	20970000.5	23430000.5	123	0.1715
C3L-02613	18	23450000.5	24270000.5	41	0.3046
C3L-02613	18	24290000.5	28350000.5	204	0.1417
C3L-02613	18	28370000.5	74230000.5	2280	-0.4123
C3L-02613	18	74250000.5	79370000.5	255	0.102
C3L-02613	18	79390000.5	80250000.5	43	-0.4892
C3L-02613	19	270000.5	5630000.5	268	-0.0622
C3L-02613	19	5650000.5	20290000.5	724	0.0162
C3L-02613	19	20310000.5	31410000.5	326	-0.0754
C3L-02613	19	31430000.5	54610000.5	1137	0.0307
C3L-02613	19	54630000.5	54850000.5	12	0.7304
C3L-02613	19	54870000.5	58590000.5	186	0.4672
C3L-02613	20	70000.5	26230000.5	1293	0.1297
C3L-02613	20	26250000.5	30330000.5	66	-0.0324
C3L-02613	20	30350000.5	34390000.5	187	0.1792
C3L-02613	20	34410000.5	41650000.5	363	-0.3837
C3L-02613	20	41670000.5	44930000.5	164	0.1343
C3L-02613	20	44950000.5	47750000.5	140	0.242
C3L-02613	20	47770000.5	64270000.5	821	0.1211
C3L-02613	21	5230000.5	10630000.5	42	-0.2441
C3L-02613	21	13230000.5	34930000.5	1050	0.1523
C3L-02613	21	34950000.5	46670000.5	558	-0.4127
C3L-02613	22	10690000.5	16610000.5	51	-0.0807
C3L-02613	22	16630000.5	43250000.5	1260	0.0517
C3L-02613	22	43270000.5	50150000.5	342	-0.0351
C3L-02613	22	50170000.5	50750000.5	30	-0.4979
C3L-02613	23	250000.5	35870000.5	1753	0.1309
C3L-02613	23	35890000.5	36010000.5	7	-0.4273
C3L-02613	23	36030000.5	38370000.5	107	0.1616
C3L-02613	23	38390000.5	40350000.5	99	0.0464
C3L-02613	23	40370000.5	75410000.5	1452	0.1639
C3L-02613	23	75430000.5	97370000.5	959	-0.4363
C3L-02613	23	97390000.5	97490000.5	6	-1.3836
C3L-02613	23	97530000.5	156010000.5	2819	-0.4014
C3L-02613	24	2790000.5	56870000.5	612	-0.0014
C3L-02701	1	830000.5	125150000.5	5876	-0.042
C3L-02701	1	125170000.5	159770000.5	584	0.1817
C3L-02701	1	159790000.5	187270000.5	1366	-0.0707
C3L-02701	1	187290000.5	196130000.5	443	0.1678
C3L-02701	1	196150000.5	248930000.5	2581	-0.0305
C3L-02701	2	30000.5	98290000.5	4523	0.0287
C3L-02701	2	98310000.5	242110000.5	7016	0.1568
C3L-02701	3	30000.5	90490000.5	4494	-0.1226
C3L-02701	3	90510000.5	90590000.5	5	-1.6486
C3L-02701	3	90610000.5	100910000.5	372	-0.0774
C3L-02701	3	100930000.5	192910000.5	4576	0.0197
C3L-02701	3	192930000.5	198130000.5	251	-0.0848
C3L-02701	4	50000.5	190010000.5	9281	0.0214
C3L-02701	5	30000.5	2310000.5	114	-0.035
C3L-02701	5	2330000.5	30130000.5	1368	0.1647
C3L-02701	5	30150000.5	181290000.5	7175	0.0026
C3L-02701	6	170000.5	170590000.5	8319	0.0119
C3L-02701	7	50000.5	159310000.5	7463	0.0102
C3L-02701	8	250000.5	37350000.5	1757	-0.1266
C3L-02701	8	37370000.5	43130000.5	289	0.3783
C3L-02701	8	43150000.5	145070000.5	4910	0.1809
C3L-02701	9	210000.5	27650000.5	1363	-0.1162
C3L-02701	9	27670000.5	138170000.5	4042	0.0287
C3L-02701	10	70000.5	133610000.5	6358	0.0296
C3L-02701	11	210000.5	135050000.5	6408	0.0136
C3L-02701	12	50000.5	133250000.5	6439	-0.0137
C3L-02701	13	18210000.5	114350000.5	4739	-0.0767
C3L-02701	14	16090000.5	106870000.5	4338	0.0306
C3L-02701	15	17030000.5	79190000.5	2737	-0.0084
C3L-02701	15	79210000.5	101850000.5	1100	0.2066
C3L-02701	16	30000.5	90090000.5	3651	0.0587
C3L-02701	17	150000.5	26810000.5	1057	-0.1464
C3L-02701	17	26830000.5	54670000.5	1308	0.1322
C3L-02701	17	54690000.5	77790000.5	1136	-0.0978
C3L-02701	17	77810000.5	83210000.5	268	0.1475
C3L-02701	18	70000.5	80250000.5	3674	0.0166
C3L-02701	19	270000.5	58590000.5	2653	0.0135
C3L-02701	20	70000.5	26150000.5	1289	0.0261
C3L-02701	20	26170000.5	28790000.5	15	-0.7276
C3L-02701	20	28810000.5	64270000.5	1730	0.0272
C3L-02701	21	5230000.5	46670000.5	1650	0.033
C3L-02701	22	10690000.5	50750000.5	1683	-0.0051
C3L-02701	23	250000.5	156010000.5	7202	0.0468
C3L-02701	24	2790000.5	56870000.5	612	-0.3241
C3L-02809	1	830000.5	248930000.5	10850	-0.025
C3L-02809	2	30000.5	242110000.5	11539	0.1472
C3L-02809	3	30000.5	88270000.5	4393	-0.1754
C3L-02809	3	88290000.5	198130000.5	5305	-0.017
C3L-02809	4	50000.5	190010000.5	9281	-0.0295
C3L-02809	5	30000.5	181290000.5	8657	0.1485
C3L-02809	6	170000.5	170590000.5	8319	-0.034
C3L-02809	7	50000.5	67210000.5	3020	0.1513
C3L-02809	7	67230000.5	159310000.5	4443	-0.0226
C3L-02809	8	250000.5	36670000.5	1723	-0.4742
C3L-02809	8	36690000.5	39410000.5	137	1.0716
C3L-02809	8	39430000.5	39510000.5	5	-1.2107
C3L-02809	8	39530000.5	40050000.5	27	0.7492
C3L-02809	8	40070000.5	43490000.5	172	-0.4218
C3L-02809	8	43510000.5	50370000.5	189	0.2502
C3L-02809	8	50390000.5	51590000.5	61	-0.4063
C3L-02809	8	51610000.5	132170000.5	4003	0.33
C3L-02809	8	132190000.5	136970000.5	235	-0.0517
C3L-02809	8	136990000.5	145070000.5	404	0.3232
C3L-02809	9	210000.5	138170000.5	5405	-0.2287
C3L-02809	10	70000.5	133610000.5	6358	-0.0425
C3L-02809	11	210000.5	65730000.5	2994	-0.2341
C3L-02809	11	65750000.5	69850000.5	201	0.3442
C3L-02809	11	69870000.5	135050000.5	3213	-0.0078
C3L-02809	12	50000.5	37290000.5	1700	0.3069
C3L-02809	12	37310000.5	38510000.5	34	-0.353
C3L-02809	12	38530000.5	40250000.5	86	0.3367
C3L-02809	12	40270000.5	43930000.5	183	-0.1603
C3L-02809	12	43950000.5	45270000.5	67	0.2814
C3L-02809	12	45290000.5	46910000.5	82	-0.2722
C3L-02809	12	46930000.5	69730000.5	1131	0.3165
C3L-02809	12	69750000.5	69830000.5	5	-0.9315
C3L-02809	12	69850000.5	71770000.5	97	0.265
C3L-02809	12	71790000.5	79270000.5	373	-0.2215
C3L-02809	12	79290000.5	80670000.5	69	0.3274
C3L-02809	12	80690000.5	109330000.5	1426	-0.1964
C3L-02809	12	109350000.5	111930000.5	130	0.2741
C3L-02809	12	111950000.5	119950000.5	398	-0.1969
C3L-02809	12	119970000.5	122430000.5	124	0.2602
C3L-02809	12	122450000.5	133250000.5	534	-0.273
C3L-02809	13	18210000.5	114350000.5	4739	0.1453
C3L-02809	14	16090000.5	106870000.5	4338	0.1453
C3L-02809	15	17030000.5	101850000.5	3837	0.0914
C3L-02809	16	30000.5	47550000.5	1559	0.1237
C3L-02809	16	47570000.5	90090000.5	2092	0.4374
C3L-02809	17	150000.5	20610000.5	962	-0.2472
C3L-02809	17	20630000.5	49210000.5	1131	-0.035
C3L-02809	17	49230000.5	51070000.5	93	0.2907
C3L-02809	17	51090000.5	83210000.5	1583	-0.0193
C3L-02809	18	70000.5	21850000.5	773	0.3057
C3L-02809	18	21870000.5	23050000.5	59	1.0343
C3L-02809	18	23070000.5	23450000.5	20	0.3924
C3L-02809	18	23470000.5	23550000.5	5	1.0603
C3L-02809	18	23570000.5	80250000.5	2817	-0.4915
C3L-02809	19	270000.5	8830000.5	421	-0.1817
C3L-02809	19	8850000.5	14390000.5	276	0.0448
C3L-02809	19	14410000.5	17390000.5	150	-0.1498
C3L-02809	19	17410000.5	20750000.5	168	0.172
C3L-02809	19	20770000.5	22550000.5	73	-0.0869
C3L-02809	19	22570000.5	58590000.5	1565	0.2266
C3L-02809	20	70000.5	21570000.5	1071	-0.2369
C3L-02809	20	21590000.5	22230000.5	33	0.4283
C3L-02809	20	22250000.5	22910000.5	34	2.0175
C3L-02809	20	22930000.5	39150000.5	646	0.0943
C3L-02809	20	39170000.5	64270000.5	1250	0.2949
C3L-02809	21	5230000.5	46670000.5	1650	-0.0704
C3L-02809	22	10690000.5	20650000.5	213	0.2788
C3L-02809	22	20670000.5	50750000.5	1470	-0.0633
C3L-02809	23	250000.5	156010000.5	7202	0.1511
C3L-02809	24	2790000.5	8970000.5	128	-0.2838
C3L-02809	24	8990000.5	19950000.5	389	-0.9151
C3L-02809	24	19970000.5	56870000.5	95	-0.3435
C3L-02890	1	830000.5	185950000.5	7760	-0.024
C3L-02890	1	185970000.5	186410000.5	23	-0.7853
C3L-02890	1	186430000.5	187970000.5	78	0.0183
C3L-02890	1	187990000.5	192170000.5	210	0.2339
C3L-02890	1	192190000.5	248930000.5	2779	-0.0323
C3L-02890	2	30000.5	242110000.5	11539	0.0536
C3L-02890	3	30000.5	198130000.5	9698	-0.0168
C3L-02890	4	50000.5	190010000.5	9281	0.0069
C3L-02890	5	30000.5	181290000.5	8657	0.0013
C3L-02890	6	170000.5	170590000.5	8319	-0.0202
C3L-02890	7	50000.5	68470000.5	3080	0.058
C3L-02890	7	68490000.5	74210000.5	267	0.2837
C3L-02890	7	74230000.5	75750000.5	43	0.9165
C3L-02890	7	75770000.5	87770000.5	570	0.2993
C3L-02890	7	87790000.5	91690000.5	196	0.9487
C3L-02890	7	91710000.5	92990000.5	64	1.35
C3L-02890	7	93010000.5	93770000.5	39	0.8422
C3L-02890	7	93790000.5	159310000.5	3204	-0.1075
C3L-02890	8	250000.5	43450000.5	2062	0.0074
C3L-02890	8	43470000.5	145070000.5	4894	0.122
C3L-02890	9	210000.5	138170000.5	5405	0.052
C3L-02890	10	70000.5	133610000.5	6358	-0.0189
C3L-02890	11	210000.5	56870000.5	2553	0.0425
C3L-02890	11	56890000.5	63930000.5	351	-0.1513
C3L-02890	11	63950000.5	135050000.5	3504	0.0496
C3L-02890	12	50000.5	133250000.5	6439	0.0763
C3L-02890	13	18210000.5	55470000.5	1825	-0.1036
C3L-02890	13	55490000.5	110150000.5	2717	0.0315
C3L-02890	13	110170000.5	114350000.5	197	-0.2499
C3L-02890	14	16090000.5	106870000.5	4338	-0.0087
C3L-02890	15	17030000.5	101850000.5	3837	-0.0446
C3L-02890	16	30000.5	90090000.5	3651	0.0482
C3L-02890	17	150000.5	22210000.5	1033	-0.1222
C3L-02890	17	22290000.5	53090000.5	1254	0.0464
C3L-02890	17	53130000.5	53310000.5	10	0.8843
C3L-02890	17	53330000.5	83210000.5	1472	0.0629
C3L-02890	18	70000.5	21670000.5	764	-0.0694
C3L-02890	18	21690000.5	25890000.5	209	0.393
C3L-02890	18	25910000.5	48770000.5	1134	-0.0222
C3L-02890	18	48790000.5	49090000.5	16	2.5014
C3L-02890	18	49110000.5	49870000.5	39	-0.0328
C3L-02890	18	49890000.5	50050000.5	9	2.1975
C3L-02890	18	50070000.5	80250000.5	1503	-0.0382
C3L-02890	19	270000.5	27790000.5	1137	-0.0639
C3L-02890	19	27810000.5	50790000.5	1130	0.0508
C3L-02890	19	50810000.5	58590000.5	386	-0.0445
C3L-02890	20	70000.5	16330000.5	810	0.0397
C3L-02890	20	16350000.5	22170000.5	291	-0.2048
C3L-02890	20	22190000.5	64270000.5	1933	0.0393
C3L-02890	21	5230000.5	46670000.5	1650	-0.056
C3L-02890	22	10690000.5	19450000.5	154	-0.0703
C3L-02890	22	19470000.5	22650000.5	132	0.3353
C3L-02890	22	22670000.5	50750000.5	1397	-0.0256
C3L-02890	23	250000.5	156010000.5	7202	0.0585
C3L-02890	24	2790000.5	6570000.5	42	0.6977
C3L-02890	24	6650000.5	56870000.5	570	0.1154
C3L-02897	1	830000.5	16170000.5	732	0.0303
C3L-02897	1	16190000.5	30470000.5	697	-0.1462
C3L-02897	1	30490000.5	147110000.5	4486	0.0222
C3L-02897	1	147130000.5	248930000.5	4935	0.167
C3L-02897	2	30000.5	242110000.5	11539	0.018
C3L-02897	3	30000.5	82190000.5	4090	-0.1458
C3L-02897	3	82210000.5	198130000.5	5608	0.0252
C3L-02897	4	50000.5	190010000.5	9281	-0.1272
C3L-02897	5	30000.5	181290000.5	8657	0.026
C3L-02897	6	170000.5	9390000.5	460	-0.1263
C3L-02897	6	9410000.5	74990000.5	3110	0.0095
C3L-02897	6	75010000.5	170590000.5	4749	-0.1336
C3L-02897	7	50000.5	159310000.5	7463	0.0341
C3L-02897	8	250000.5	145070000.5	6956	0.0203
C3L-02897	9	210000.5	138170000.5	5405	-0.11
C3L-02897	10	70000.5	133610000.5	6358	0.0247
C3L-02897	11	210000.5	80990000.5	3737	0.0024
C3L-02897	11	81010000.5	81110000.5	6	-1.606
C3L-02897	11	81130000.5	135050000.5	2665	0.0089
C3L-02897	12	50000.5	133250000.5	6439	-0.1156
C3L-02897	13	18210000.5	114350000.5	4739	0.0306
C3L-02897	14	16090000.5	106870000.5	4338	-0.1234
C3L-02897	15	17030000.5	101850000.5	3837	0.0093
C3L-02897	16	30000.5	90090000.5	3651	0.0349
C3L-02897	17	150000.5	22110000.5	1028	-0.1532
C3L-02897	17	22130000.5	56870000.5	1447	0.0014
C3L-02897	17	56890000.5	83210000.5	1294	-0.1373
C3L-02897	18	70000.5	80250000.5	3674	-0.1076
C3L-02897	19	270000.5	58590000.5	2653	0.0253
C3L-02897	20	70000.5	64270000.5	3034	0.0232
C3L-02897	21	5230000.5	46670000.5	1650	0.017
C3L-02897	22	10690000.5	50750000.5	1683	0.0315
C3L-02897	23	250000.5	156010000.5	7202	0.0113
C3L-02897	24	2790000.5	56870000.5	612	0.4423
C3L-02899	1	830000.5	158590000.5	6401	-0.1319
C3L-02899	1	158610000.5	158690000.5	5	-2.1553
C3L-02899	1	158710000.5	187370000.5	1425	-0.1067
C3L-02899	1	187390000.5	196170000.5	440	0.1219
C3L-02899	1	196190000.5	246610000.5	2468	-0.0333
C3L-02899	1	246630000.5	248930000.5	111	-0.2506
C3L-02899	2	30000.5	75090000.5	3734	0.0152
C3L-02899	2	75110000.5	84410000.5	463	0.2135
C3L-02899	2	84430000.5	178530000.5	4182	-0.0166
C3L-02899	2	178550000.5	178790000.5	13	-1.4581
C3L-02899	2	178810000.5	242110000.5	3147	-0.0012
C3L-02899	3	30000.5	30530000.5	1517	-0.0388
C3L-02899	3	30550000.5	59110000.5	1424	-0.1284
C3L-02899	3	59130000.5	198130000.5	6757	0.0166
C3L-02899	4	50000.5	190010000.5	9281	0.0201
C3L-02899	5	30000.5	181290000.5	8657	0.0067
C3L-02899	6	170000.5	5050000.5	244	-0.1791
C3L-02899	6	5070000.5	24110000.5	947	-0.0314
C3L-02899	6	24130000.5	50050000.5	1268	-0.1758
C3L-02899	6	50070000.5	50310000.5	13	0.9094
C3L-02899	6	50330000.5	58150000.5	374	-0.2367
C3L-02899	6	58170000.5	148910000.5	4397	0.0107
C3L-02899	6	148930000.5	152090000.5	157	-0.1347
C3L-02899	6	152110000.5	152750000.5	33	-0.8243
C3L-02899	6	152770000.5	160390000.5	381	-0.1974
C3L-02899	6	160410000.5	160710000.5	15	-1.0944
C3L-02899	6	160730000.5	170590000.5	490	-0.2244
C3L-02899	7	50000.5	159310000.5	7463	-0.0065
C3L-02899	8	250000.5	91410000.5	4287	0.0072
C3L-02899	8	91430000.5	145070000.5	2669	0.1823
C3L-02899	9	210000.5	20730000.5	1019	-0.0408
C3L-02899	9	20750000.5	22610000.5	93	-0.4376
C3L-02899	9	22630000.5	138170000.5	4293	-0.0282
C3L-02899	10	70000.5	51490000.5	2307	-0.0811
C3L-02899	10	51510000.5	88530000.5	1808	0.0514
C3L-02899	10	88550000.5	133610000.5	2243	-0.0301
C3L-02899	11	210000.5	135050000.5	6408	-0.0081
C3L-02899	12	50000.5	133250000.5	6439	-0.0146
C3L-02899	13	18210000.5	114350000.5	4739	0.0304
C3L-02899	14	16090000.5	38030000.5	915	0.0338
C3L-02899	14	38050000.5	63270000.5	1254	0.2644
C3L-02899	14	63290000.5	105870000.5	2119	0.0503
C3L-02899	14	105890000.5	106870000.5	50	-0.4572
C3L-02899	15	17030000.5	41830000.5	887	-0.0183
C3L-02899	15	41850000.5	41930000.5	5	-2.4499
C3L-02899	15	41950000.5	48070000.5	300	-0.0375
C3L-02899	15	48090000.5	52450000.5	218	-0.2656
C3L-02899	15	52470000.5	101850000.5	2427	-0.0199
C3L-02899	16	30000.5	90090000.5	3651	0.0017
