Unique Name	Descriptor	Wide Peak Limits	Peak Limits	Region Limits	q values	Residual q values after removing segments shared with higher peaks	Broad or Focal	Amplitude Threshold	C3L-00017	C3N-01719	C3N-01900	C3N-01907	C3N-01997	C3N-01998	C3N-02010	C3N-02295	C3N-02573	C3N-02579	C3N-02585	C3N-02589	C3L-00640	C3L-00819	C3L-00881	C3L-00928	C3L-01031	C3N-02592	C3N-02768	C3N-02940	C3N-02944	C3N-02971	C3N-02998	C3N-03000	C3N-03006	C3N-03007	C3N-03039	C3N-03061	C3N-03069	C3N-03086	C3N-03173	C3N-03190	C3N-03211	C3N-03426	C3N-03428	C3N-03430	C3N-03439	C3N-03440	C3N-03665	C3N-03666	C3N-03670	C3N-03754	C3N-03780	C3N-03839	C3N-03840	C3N-03853	C3N-03884	C3N-04119	C3N-04126	C3N-04282	C3N-04283	C3N-04284	C3L-01036	C3L-01037	C3L-01051	C3L-01052	C3L-01053	C3L-00102	C3L-00189	C3L-00277	C3L-00401	C3L-01054	C3L-01124	C3L-01328	C3L-01453	C3L-01598	C3L-01637	C3L-01662	C3L-01687	C3L-01689	C3L-01703	C3L-01971	C3L-02109	C3L-02112	C3L-02115	C3L-02116	C3L-02118	C3L-02463	C3L-02604	C3L-02606	C3L-02610	C3L-02613	C3L-02701	C3L-02809	C3L-02890	C3L-02897	C3L-02899	C3L-03123	C3L-03129	C3L-03356	C3L-03371	C3L-03388	C3L-03394	C3L-03395	C3L-03628	C3L-03630	C3L-03632	C3L-03635	C3L-03639	C3L-03743	C3L-00589	C3L-00598	C3L-00599	C3L-00622	C3L-00625	C3L-04027	C3L-04072	C3L-04080	C3L-04473	C3L-04475	C3L-04479	C3L-04495	C3L-04848	C3L-04853	C3N-00198	C3N-00249	C3N-00302	C3N-00303	C3N-00436	C3N-00511	C3N-00512	C3N-00513	C3N-00514	C3N-00516	C3N-00517	C3N-00518	C3N-00709	C3N-00957	C3N-01011	C3N-01012	C3N-01165	C3N-01166	C3N-01167	C3N-01168	C3N-01375	C3N-01379	C3N-01380	C3N-01381	C3N-01382	C3N-01383	C3N-01388	C3N-01502	C3N-01714	C3N-01715	C3N-01716	
Amplification Peak 44 - CN values	18q11.2 	chr18:22100002-22460000(probes 238152:238179)    	chr18:22150002-22330000(probes 238156:238169)    	chr18:15190002-27620000(probes 238057:238623)    	3.6573e-13	 2.3769e-12		Actual Copy Change Given	-0.020824	-0.027261	-0.012024	0.05281	0.7808	-0.016979	0.25793	-0.086651	0.20687	0.0023581	-0.37718	-0.025209	-0.33618	0.018803	0.086522	0.22638	1.4878	0.028903	-0.18609	0.51769	0.24825	1.0784	0.036935	0.25168	0	-0.12953	0.72678	-0.15375	0.068952	0.010006	-0.13264	0.15965	-0.084793	-0.14682	-0.073476	-0.21515	-0.19675	-0.10762	0.25949	-0.23251	-0.051451	0.22237	-0.14811	-0.35874	-0.22145	1.1186	-0.097759	0.015727	0.25137	-0.40362	0.21453	-0.033405	0.18601	0.13169	0.38072	-0.0027707	0.087679	0.1311	-0.011887	0.65351	-0.045364	-0.012438	-0.10421	-0.023292	-0.272	0.21852	0.68533	-0.1294	0.46588	-0.15336	0.062508	-0.2292	0.37726	-0.018078	-0.034495	0.014051	-0.035448	0.68143	0.78755	-0.032314	-0.070804	0.11008	0	2.1514	0.61371	-0.16675	0.17694	0.15651	-0.11365	-0.097627	0.012934	0.0055529	-0.052801	-0.11887	0.22715	-0.27882	-0.013953	-0.04726	0.7149	3.6569	1.2364	0.014051	0.25996	-0.21577	0.50099	-0.09512	-0.3282	0.032845	-0.12486	2.8299	-0.13729	-0.071472	2.8906	0.1658	-0.175	0.67289	-0.055634	0.032986	0.015028	0.0093098	0	0.063509	-0.16586	-0.19525	-0.057116	0.0076392	0.10979	0.45683	0.164	-0.11939	0.013911	-0.0018014	1.3431	0.25418	0.1933	0.036088	0.15891	-0.010784	-0.12849	0.32866	0.12344	0.10906	0.49632	0.014609	2.2826	
Amplification Peak 45 - CN values	18q12.1 	chr18:30460002-33970000(probes 238880:239194)    	chr18:32030002-32270000(probes 239023:239042)    	chr18:30370002-33790000(probes 238872:239179)    	6.7948e-05	   0.079927		Actual Copy Change Given	-0.020824	-0.027261	-0.012024	0.05281	0.78254	-0.016979	-0.37718	-0.086651	-0.23643	0.0023581	-0.37718	-0.23887	-0.032314	0.018803	-0.099472	-0.14965	-0.60912	0.028903	-0.18609	-0.17689	-0.099209	0.51978	0.036935	-0.48229	0	-0.12953	-0.50867	-0.15375	0.055373	0.010006	-0.13264	-0.27488	-0.084793	-0.14682	-0.073476	-0.21515	-0.19675	-0.10762	-0.34744	-0.23251	-0.051451	0.22237	0.32093	-0.35874	-0.22145	2.346	-0.097759	0.016705	-0.28762	-0.40362	-0.27308	-0.033405	-0.26649	-0.17992	-0.34687	-0.0027707	0.043582	-0.18194	-0.011887	0.55602	-0.045364	-0.012438	-0.10421	-0.023292	-0.272	-0.18521	3.6569	-0.1294	-0.32461	-0.15336	-0.038442	-0.2292	-0.31108	-0.09089	0.13554	0.014051	-0.17044	-0.37504	-0.017254	-0.33364	-0.070804	-0.59214	0	-0.55827	-0.039937	-0.16675	-0.19812	-0.26191	-0.11365	-0.097627	0.012934	0.0055529	-0.052801	-0.11887	0.046559	-0.27882	-0.013953	-0.04726	0.35839	-0.37223	1.9128	0.065226	2.0843	-0.21577	0.12285	-0.09512	-0.3282	-0.33295	-0.12486	-0.19337	-0.13729	-0.071472	0.91622	0.1658	0.1311	-0.39953	-0.055634	0.032986	-0.19162	-0.45758	0	0.063509	-0.16586	-0.19525	-0.057116	0.15846	-0.57407	-0.18295	-0.17082	-0.11939	-0.21849	-0.16802	-0.68296	-0.082668	-0.28358	0.036088	-0.086518	-0.20908	-0.12849	-0.21379	-0.1945	-0.12733	-0.15809	0.035665	-0.36839	
Amplification Peak 46 - CN values	19q12   	chr19:24150002-41290000(probes 245912:247104)    	chr19:30390002-30530000(probes 246145:246154)    	chr19:29270002-30560000(probes 246045:246157)    	0.11134	    0.22306		Actual Copy Change Given	0.023987	-0.0094046	0.016425	0.26954	-0.0696	-0.090361	-0.018902	0.12786	-0.013815	-0.046854	0.09667	-0.026714	-0.20261	-0.1935	0.0069435	-0.078411	-0.012576	-0.034904	-0.071472	-0.17575	0.62242	-0.01354	-0.012438	0.37957	0.052525	0.18768	-0.26324	0.15711	-0.11011	0.028341	0.18919	-0.0059522	-0.015879	-0.01904	-0.019726	-0.074945	0.16055	0.011679	0.03863	0.21591	0.15621	0.67363	-0.023566	-0.074811	-0.013677	-0.2005	0.018243	0.044007	0.23009	-0.38917	-0.010922	-0.028628	-0.034495	-0.0098185	0.036229	0.013632	0.0094491	0.13895	-0.11404	-0.14721	-0.14965	-0.015054	-0.0095426	0.22823	0.31033	0.033549	-0.017116	-0.080275	0.18707	-0.021098	-0.01409	-0.094592	-0.081472	-0.021921	-0.073209	-0.038306	0.32511	-0.054286	-0.16955	0.6766	-0.12655	-0.22182	-0.0042929	0.37166	0.061794	0.010146	-0.028355	-0.094328	0.024268	-0.03054	-0.026167	0.035383	0.018663	-0.10526	0.29692	-0.025346	-0.017391	0.34876	0.27458	0.29676	0.09638	0.056655	0.19756	-0.13871	-0.10211	-0.14103	-0.144	-0.21726	-0.062898	-0.0040162	0.022304	0.014051	0.10804	0.071678	0.71189	-0.19462	0.029184	-0.090361	0.024548	0.0043021	-0.095252	-0.08413	-0.10854	0.018243	-0.011887	-0.068127	0.1498	-0.051316	-0.05469	-0.033405	-0.035857	-0.077212	0.14102	-0.055769	-0.17904	-0.1665	-0.1572	0.29406	-0.13018	-0.088374	0.0065262	-0.11495	0.024689	-0.087844	3.6569	
Amplification Peak 47 - CN values	19q13.2 	chr19:38920002-39570000(probes 246897:246952)    	chr19:39170002-39410000(probes 246920:246940)    	chr19:37110002-40890000(probes 246741:247068)    	3.2441e-06	 9.4271e-06		Actual Copy Change Given	0.023987	0.09827	0.016425	-0.12486	0.0086135	0.059937	-0.081871	-0.13897	-0.013815	-0.046854	0.09667	-0.026714	0.22885	0.2355	0.17211	0.14459	0.17407	-0.034904	0.33934	0.6727	0.24684	-0.01354	-0.012438	0.37957	1.5848	0.18768	0.077142	0.15711	0.19178	0.028341	-0.14026	-0.0059522	-0.015879	-0.01904	0.47478	0.062937	0.16055	0.011679	0.03863	0.21591	0.15621	1.5057	-0.023566	0.25433	-0.013677	0.067948	0.018243	0.27285	0.23009	0.34275	-0.010922	0.11609	-0.034495	-0.0098185	0.036229	0.013632	0.0094491	0.2974	0.084498	0.094782	0.05466	-0.015054	-0.0095426	1.2732	0.31033	0.033549	-0.017116	0.050819	0.18707	0.068952	0.061222	0.0041632	0.15069	0.048404	0.051672	0.077718	0.65112	0.052241	-0.16955	0.6766	1.8437	-0.08612	-0.0042929	0.37166	0.061794	0.010146	-0.028355	0.12697	0.024268	-0.03054	-0.026167	0.035383	0.018663	0.088403	0.79607	-0.025346	-0.017391	0.34876	2.2129	0.29676	0.13583	0.056655	0.19756	0.095944	0.11741	-0.14103	-0.144	0.051387	0.11448	-0.0040162	-0.11639	-0.10579	0.10804	0.071678	0.41764	0.11624	0.54171	0.095653	0.024548	0.12035	0.10395	0.058795	0.061794	1.7848	-0.011887	0.11888	0.5266	0.036653	1.9947	-0.033405	0.056655	0.057511	0.15606	0.070099	0.10133	0.18571	0.10337	1.1639	0.10482	0.071966	0.0065262	0.058509	0.11844	0.077718	-0.40661	
Amplification Peak 48 - CN values	19q13.42	chr19:54710002-54890000(probes 248367:248378)    	chr19:54730002-54850000(probes 248368:248376)    	chr19:54710002-54910000(probes 248367:248380)    	6.0149e-05	 0.00026558		Actual Copy Change Given	0.023987	-0.084262	-0.058193	-0.94041	0.0086135	0.059937	-0.75943	-0.13897	-0.013815	-0.046854	0.09667	0.1177	0.11038	0.24078	0.30537	0.10191	0.28184	-0.034904	0.33934	-0.14232	-0.089302	-0.01354	-0.012438	0.37957	-0.017941	1.0517	0.077142	0.15711	0.19178	0.028341	-0.14026	-0.0059522	-0.015879	-0.01904	1.5625	0.062937	0.16055	0.011679	0.03863	0.21591	0.15621	0.19725	-0.023566	-0.091684	0.27726	1.455	0.018243	0.057653	0.23009	0.34275	-0.010922	0.11609	-0.034495	-0.0098185	0.069669	0.013632	0.90472	0.30202	1.2003	0.094782	0.074552	-0.015054	-0.20324	-0.19149	0.31033	0.1601	-0.017116	-0.039665	0.18707	0.068952	0.061222	0.0041632	0.12285	0.048404	0.051672	0.077718	0.65112	0.052241	-0.16955	0.58524	0.018383	1.1085	-0.0042929	0.37166	-0.070001	0.010146	-0.028355	0.12697	0.024268	-0.03054	-0.026167	0.035383	0.018663	0.088403	-0.15093	-0.025346	0.5917	0.15233	-0.066118	0.29676	0.20167	-0.00041585	0.19756	0.095944	1.5495	-0.14103	-0.144	-0.21255	0.11448	-0.0040162	-0.30592	-0.10579	0.10804	0.071678	0.30106	0.11624	-0.32728	0.095653	0.024548	0.12035	0.10395	0.058795	1.0795	0.14355	-0.011887	1.2696	-1.1578	0.036653	-0.020824	-0.033405	-0.015741	0.057511	0.15606	0.070099	0.10133	0.079159	0.10337	0.076135	0.10482	0.071966	0.0065262	0.058509	0.11844	1.1438	-0.39319	
Amplification Peak 49 - CN values	20p11.21	chr20:22220002-22940000(probes 250883:250947)    	chr20:22610002-22890000(probes 250920:250943)    	chr20:22230002-22970000(probes 250884:250949)    	0.034343	   0.034343		Actual Copy Change Given	-0.0049844	-0.016154	-0.0034627	-0.0053992	0.16415	-0.2201	2.0401	-0.010232	0.0040243	-0.045906	-0.035312	0.022444	-0.31342	-0.39375	-0.14772	-0.19412	0.71923	-0.11978	0.19847	0.035524	0.059651	0.0094491	0.011261	0.034677	-0.041702	-0.13833	0.0016642	0.17076	0.058367	-0.017254	0.0030522	0.081755	-0.023018	0.037359	0.76159	0.19451	0.020203	-0.018078	-0.010508	0.38535	0.00069327	0.16911	-0.024114	-0.029175	-0.00041585	-0.01904	-0.029175	0.038913	0.0077783	-0.015191	-0.022744	0.081322	0.033408	0.025812	0.063939	-0.0091286	0.0076392	-0.1281	-0.040752	-0.11626	-0.1203	0.0062481	0.032422	-0.13846	0.05466	-0.18093	-0.018902	0.2697	0.0033299	-0.068797	0.022164	0.22299	-0.31926	0	-0.11391	-0.23459	0.69428	0.0013868	0.0095883	-0.011473	-0.010922	0.049824	0.013213	3.6569	0.045424	0.0072217	0.0080567	-0.10381	0.0094491	0.037641	-0.024388	-0.023155	-0.01106	-0.0027707	-0.16726	-0.016979	-0.057924	0.098706	0.32511	0.18011	-0.11195	-0.026441	-0.0008316	-0.22748	-0.29851	0.016146	-0.31774	-0.0088526	-0.087049	0	-0.21763	-0.059807	0.1348	-0.045093	-0.28525	-0.13199	-0.071205	-0.19737	-0.0056757	-0.021235	-0.087977	-0.029175	-0.028218	0.039902	0.014888	-0.13949	0.27947	0.55779	-0.088772	-0.017666	-0.028491	-0.032996	0.21453	0.087824	-0.12992	-0.1755	-0.049559	-0.035312	-0.068127	-0.045499	-0.020687	-0.14335	-0.11077	-0.017116	-0.37504	
Amplification Peak 50 - CN values	20q13.33	chr20:59830002-59960000(probes 254394:254402)    	chr20:59850002-59950000(probes 254395:254401)    	chr20:59830002-60070000(probes 254394:254410)    	0.00066516	 0.00066516		Actual Copy Change Given	-0.0049844	-0.016154	-0.0034627	-0.0053992	-0.01904	-0.065447	1.0061	-0.010232	0.0040243	0.67437	0.032422	0.022444	-0.066788	0.13376	-0.05496	1.1018	0.53064	0.090285	0.19847	0.070673	0.059651	0.0094491	0.011261	0.50533	0.093475	0.040326	0.0016642	0.17076	0.058367	-0.017254	0.0030522	0.081755	-0.023018	-0.017941	0.00013863	0.19451	0.020203	-0.018078	-0.010508	0.38535	0.00069327	0.16911	-0.024114	-0.029175	-0.00041585	-0.01904	-0.029175	0.038913	0.0077783	-0.015191	-0.022744	0.41346	0.013772	0.025812	0.026373	-0.0091286	0.016425	-0.10946	0.4777	-0.085855	0.059794	0.085943	0.032422	-0.13846	0.075128	0.14578	0.22515	0.2697	0.0033299	-0.011749	0.022164	-0.21144	-0.032041	0	-0.10815	-0.011473	0.15352	-0.099077	0.0095883	0.10045	0.027216	0.037641	0.014749	0.48664	0.045424	0.0072217	0.0080567	0.049398	0.0094491	-0.10066	-0.024388	-0.023155	-0.01106	-0.0027707	0.10964	-0.016979	-0.057924	0.098706	0.32511	0.18011	-0.010922	-0.02151	-0.0008316	-0.076145	0.33999	0.016146	0.24187	-0.0088526	0.029747	0	0.1155	-0.059807	0.1348	-0.045093	-0.039122	-0.094328	0.52958	0.017544	-0.0056757	-0.021235	-0.063838	-0.029175	1.3003	0.79374	0.088113	1.0599	0.27947	0.20213	0.0056919	-0.017666	0.16745	0.026514	0.11257	0.087824	3.3291	-0.22711	0.93284	-0.011335	-0.076945	-0.075478	-0.020687	-0.041159	0.010006	-0.038578	-0.0045695	
Amplification Peak 51 - CN values	Xq21.1  	chrX:85240002-85400000(probes 269925:269937)      	chrX:85250002-85390000(probes 269926:269936)      	chrX:85250002-85420000(probes 269926:269939)      	0.10376	    0.10376		Actual Copy Change Given	0.026373	-0.031223	-0.0038779	0.036794	-0.10171	0.0094491	-0.3609	0.042307	-0.23887	0	0.011818	0.047836	-0.046854	-0.087712	-0.068395	-0.17158	-0.069332	-0.15988	0.24965	-0.10723	-0.062629	-0.02562	-0.062092	0.018663	0.019643	-0.048072	-0.013264	-0.10368	-0.061152	0.016146	-0.07361	0.12182	0.027076	0.013074	0.13613	-0.20087	-0.029721	-0.1203	0.084787	0.25152	0.016985	-0.016704	-0.1609	0.53713	-0.2368	0	-0.24448	-0.011887	-0.011887	0.34486	-0.24825	0.045424	-0.0084385	-0.0077482	0.070243	-0.028491	-0.04048	-0.11417	-0.11574	-0.098418	-0.011749	-0.007472	0.068952	0.23194	0.00097064	-0.017941	-0.321	-0.076678	0	0	0.024689	0.16805	-0.14361	0.010285	-0.06719	-0.016154	-0.15221	0.024689	-0.007472	-0.13445	-0.010232	-0.61537	0.042307	0.25074	0.072827	-0.0092666	-0.028765	-0.015191	-0.015191	0.086377	-0.0076101	-0.0024938	-0.092874	0.08392	-0.0037395	0.026795	0.05637	-0.21206	-0.058193	0.0094491	0.059651	-0.22675	0.075128	0.018803	-0.039801	0.014749	-0.15157	0.034395	-0.09142	-0.010646	-0.015191	-0.0045695	-0.11965	-0.14785	0	0.088113	0.13791	-0.0051227	-0.04428	-0.026304	0.00458	-0.080275	-0.11678	-0.09578	-0.06652	3.4283	0.045849	0.072971	-0.15694	0.036229	-0.030404	-0.0040162	0.19634	0.081755	2.2216	-0.1595	-0.093931	-0.061823	-0.047124	-0.24204	0.082621	0.029044	0.052383	-0.32982	-0.018353	
Amplification Peak 52 - CN values	Yq11.21 	chrY:11210002-11450000(probes 277624:277639)      	chrY:11250002-11430000(probes 277625:277638)      	chrY:11250002-11480000(probes 277625:277641)      	0.039921	   0.039921		Actual Copy Change Given	1.653	-0.044822	0.0029133	0.25996	-0.025483	-0.10513	-0.0070576	0.11213	-0.035993	-0.073076	-0.77821	-0.31995	2.2797	-0.92451	-0.44878	-0.0087146	0.0056919	-0.018902	-0.68122	-0.41729	0.031014	-0.064374	-0.021647	-0.58726	-0.045093	-0.077078	0.038489	0.011121	0.020623	-0.29118	-0.35088	-0.53885	-0.019589	-0.047666	-0.026167	0	-0.049965	0.3579	-0.61181	0.33982	0.75032	-0.68259	-0.051316	0.12505	-0.078544	-0.12017	-0.03817	-0.52716	-0.061017	-1.134	-0.046583	-0.016979	-0.22022	-0.40462	-0.61901	0.00097064	-0.014366	-0.16942	1.3529	-0.054016	1.4781	0.0040243	-0.012713	-0.33006	-0.007472	-0.50681	-0.043331	0.065942	-0.44642	-0.42506	-0.53956	0.068378	0.73019	-0.022058	2.2652	-0.28774	0.022024	0.0076392	-0.10132	-0.006505	-0.45372	-0.12823	-0.42068	-0.9251	0.15621	0.68384	-0.59565	-0.017529	-0.068395	-0.35168	-0.10066	-0.73897	-0.062092	-0.30381	-0.040073	0.3235	0.18223	-0.23337	-0.89281	-0.035585	0.20183	-0.079077	-0.1246	-0.49371	-0.052261	1.4675	-0.91972	-0.23777	-0.031632	0.33011	-0.59876	0.0054139	0.0015255	0.073258	-0.44502	-0.93519	-0.8409	0.23349	-0.041431	-0.079476	0.048262	-0.19712	-0.096968	-0.92167	-0.016704	0.25074	-0.44943	-0.0091286	0.023987	-0.15643	0.31049	-0.29307	0.0037465	-0.021373	-0.23288	0.0054139	-0.2061	-0.051046	0.30649	0.23504	-0.0081624	-0.18496	-0.029448	0.18662	-0.80848	
Amplification Peak 53 - CN values	Yq11.221	chrY:12690002-12840000(probes 277763:277773)      	chrY:12710002-12830000(probes 277764:277772)      	chrY:12710002-12900000(probes 277764:277778)      	5.3444e-08	 5.3444e-08		Actual Copy Change Given	1.653	-0.044822	0.0029133	0.25996	-0.025483	-0.10513	-0.0070576	0.11213	-0.035993	-0.073076	-0.77821	-0.31995	0.0056919	-0.47607	-0.44878	-0.0087146	0.0056919	-0.018902	-0.68122	-0.41729	0.031014	-0.064374	-0.021647	-0.58726	-0.045093	-0.077078	3.6569	0.011121	0.020623	-0.29118	-0.35088	-0.53885	-0.019589	-0.047666	-0.026167	0	-0.049965	3.6569	-0.61181	0.33982	0.75032	-0.68259	-0.051316	3.6569	-0.078544	-0.12017	-0.03817	-0.52716	-0.061017	-1.134	2.5808	-0.016979	-0.59205	-0.40462	-0.61901	0.00097064	-0.014366	-0.16942	-0.014366	-0.054016	0	0.0040243	-0.012713	-0.33006	-0.007472	-0.027535	-0.043331	0.065942	-0.042652	-0.42506	-0.53956	0.068378	0.0024969	-0.022058	2.2652	0.43767	0.022024	0.0076392	-0.10132	-0.006505	-0.45372	-0.12823	-0.42068	-0.9251	0.15621	0.68384	-0.59565	3.6569	-0.068395	-0.35168	-0.10066	-0.73897	-0.062092	-0.30381	-0.040073	0.3235	0.18223	-0.23337	-0.89281	-0.035585	0.20183	-0.079077	-0.1246	-0.49371	-0.052261	1.4675	-0.91972	-0.23777	-0.031632	0.33011	-0.59876	0.0054139	0.0015255	0.073258	-0.44502	-0.93519	-0.8409	0.23349	-0.041431	-0.079476	0.048262	-0.19712	-0.096968	-0.92167	-0.016704	0.25074	-0.44943	-0.0091286	0.023987	-0.15643	-0.020001	-1.2929	0.0037465	-0.021373	-1.2929	0.0054139	-0.2061	-0.051046	-0.028218	-0.0042929	-0.0081624	-0.18496	-0.029448	-0.026577	-0.80848	
Deletion Peak  1 - CN values	1p35.2  	chr1:29210002-30720000(probes 2661:2790)          	chr1:30000002-30050000(probes 2730:2733)          	chr1:12030002-34170000(probes 1048:3111)          	6.8248e-07	 6.8248e-07		Actual Copy Change Given	-0.45115	0.0055529	-0.0023553	-0.016292	-0.023292	-0.13147	-0.057654	-0.094196	0.0030522	-0.38156	-0.33052	-0.15962	-0.30181	-0.51404	-0.058193	-0.14335	-0.33848	-0.1272	-0.26516	-0.097232	0	0.00458	-0.085192	-0.11208	-0.066788	0	-0.43387	-0.1431	-0.1665	-0.017529	-0.023566	-0.15579	-0.0081624	-0.0026322	-0.0011087	-0.0037395	0.010006	0.021744	-0.28845	-0.16764	-0.0016629	0.072109	0.0066653	0.0033299	-0.2292	-0.33433	0	0.021043	0	-0.050235	0	-0.057385	-0.24363	-0.026988	-0.12161	-0.030131	0.01447	-0.029994	0.037782	-0.62398	-0.32437	-0.091023	-0.053071	0.023426	0	0.0058309	0.0070826	-0.018902	0.01433	-0.3519	-0.18043	-0.029857	-0.14168	-0.046854	0.023566	-0.18622	-0.015879	0.028622	-0.49975	-0.11051	-0.013127	0.09827	-0.079609	-0.0078863	-0.042381	-0.21515	-0.1665	0	0.031999	0.034254	-0.028765	-0.0020784	0	-0.058596	-0.12966	0	-0.0038779	-0.18785	0.33173	-0.019726	-0.039258	-0.41652	-0.0056757	-0.40639	-0.23545	-0.0008316	0	-0.17449	0.029747	-0.18974	-0.17601	-0.028628	-0.0023553	0.13051	-0.043195	-0.2991	-0.4209	-0.22231	-0.15835	-0.38425	-0.0033243	0.004719	0.023426	-0.063569	0.0079175	-0.15515	-0.24958	-0.0098185	-0.051586	-0.011749	-0.0031859	0.0034687	0.0026357	-0.091816	-0.51989	-0.30463	-0.41498	-0.17107	-0.1173	0.056085	-0.17006	-0.21429	0.024969	-0.17942	-0.39018	
Deletion Peak  2 - CN values	1q21.1  	chr1:121570002-143710000(probes 11435:11464)    	chr1:125150002-143560000(probes 11451:11452)    	chr1:121590002-143580000(probes 11436:11454)    	0.0054071	  0.0054071		Actual Copy Change Given	0.55708	0.0055529	-0.0023553	-0.17234	0.072971	-0.19587	-0.057654	0.02539	0.0030522	0.0086135	0.040326	0.32818	-0.0034627	0.12933	-0.0084385	0	0.30314	0.2523	-0.010784	0.2484	0	0.22638	0.071966	-0.11208	0.38816	0	0.598	-0.1431	0.41848	-0.017529	-0.039258	0.12579	0.23194	-0.0026322	0.10293	-0.0037395	0.010006	0.021744	0.51891	0.44782	-0.0016629	0.049114	0.0066653	0.0033299	-0.00041585	0.18253	0	0.021043	0	0.0056919	0	0.23488	0.40944	-0.026988	0.064225	0.006109	0.045424	-0.029994	0.066945	1.2564	-0.18559	0.008892	-0.053071	0.36362	0	0.0058309	-0.078943	0.29931	0.01433	-0.49392	-0.099341	-0.029857	-0.32077	0.0087528	0.072253	0.29262	0.15891	0.036229	-0.010232	-0.35156	-0.026304	0.076854	0.24249	-0.0078863	-0.042381	0.0058309	-0.1665	0.012795	0.031999	0.034254	-0.028765	0.39944	0	0.23365	-0.0020784	0.018803	-0.0038779	0.053521	0.31755	-0.019726	-0.03395	-0.028765	0.43919	0.039478	0.49407	-0.0008316	0	-0.0071958	0.029747	-0.0040162	-0.11652	-0.028628	0.21729	0.13051	-0.043195	0.36313	0.10293	-0.021098	0.0023581	0.032563	-0.0033243	0.11785	0.088837	0.43564	0.0079175	0.30186	-0.24958	-0.0098185	-0.051586	-0.080141	-0.0031859	0.0034687	0.25793	0.32979	0.1345	-0.031359	-0.10697	0.085365	-0.018628	0.0075	0.29247	0.12889	-0.066252	0.059794	0.011121	
Deletion Peak  3 - CN values	1q31.1  	chr1:185620002-186450000(probes 15180:15247)    	chr1:185720002-186210000(probes 15190:15226)    	chr1:185890002-186490000(probes 15204:15249)    	3.714e-05	  3.714e-05		Actual Copy Change Given	0.55708	0.0055529	-0.0023553	-0.83494	0.072971	0.14846	-0.057654	-0.75409	0.0030522	0.37331	0.040326	0.32818	0.43041	0.35528	0.086522	0.68515	0.30314	0.2523	-0.0062286	0.2484	0	0.22638	0.071966	0.082332	0.38816	0	0.598	0.1661	0.41848	0.52503	-1.1448	0.12579	0.23194	0.23814	0.10293	-0.0037395	-0.0019399	0.021744	1.3844	0.44782	-0.0016629	0.23272	0.0066653	0.0033299	0.26514	1.7916	0	0.021043	0	0.0056919	0	0.23488	0.11668	-0.026988	0.1114	0.006109	0.045424	0.021744	0.035383	0.073833	-0.024388	0.19801	-1.2426	0.36362	0	-0.0040162	-0.0026322	0.29931	0.01433	0.018383	0.0026357	-0.029857	0.29565	0.0087528	0.00027728	0.23923	0.15891	0.036229	-0.010232	0.059508	-0.012713	0.099724	-0.11743	-0.0078863	-0.84507	0.2176	-0.13419	0.012795	0.031999	0.034254	-0.72491	0.39944	0	0.23365	-0.0020784	0.018803	-0.0038779	-0.094988	0.31755	-0.019726	0.33853	0.015866	2.0957	0.039478	0.98908	-0.0008316	0.14474	0.29421	0.029747	-0.0040162	-0.11652	-0.028628	0.21729	0.13051	0.24016	0.50047	0.10293	-0.021098	0.0023581	0.047978	-0.0033243	1.445	1.0266	0.43564	0.0079175	1.6256	-0.0067813	-0.0098185	0.086377	-0.79503	-0.0031859	0.0034687	0.23071	1.43	0.95713	0.07743	0.55638	0.025671	0.023145	0.0075	0.29247	0.12889	0.5917	0.059794	0.011121	
Deletion Peak  4 - CN values	1q44    	chr1:1-248956422(probes 1:21328)                   	chr1:248340002-248570000(probes 21281:21293)    	chr1:248350002-248390000(probes 21282:21283)    	0.23749	     0.2624		Actual Copy Change Given	0.55708	0.0055529	-0.0023553	-0.052126	0.072971	0.14846	-0.057654	-0.16217	0.0030522	0.37561	0.040326	0.24	0.035242	-0.87088	0.086522	-0.21664	0.30665	0.2523	-0.0062286	-0.16281	0	0.22638	0.071966	-0.073743	0.27852	0	0.50933	0.14831	0.45275	0.52503	0	0.12579	0.035806	0.23814	0.0062481	-0.0037395	-0.0019399	0.021744	0.388	0.44782	-0.0016629	-0.13626	0.0066653	0.0033299	0.26514	0.045424	0	0.021043	0.2631	0.0056919	0	0.18874	0.20779	-0.026988	-0.0026322	0.006109	-0.020961	-0.12369	0.035383	0.073546	-0.12004	0.22515	-0.029038	0.35528	0	-0.0040162	-0.0026322	0.29931	0.01433	0.0058309	-0.13665	-0.029857	0.25324	-0.10579	0.00027728	0.23923	0.1057	0.036229	-0.010232	0.019503	-0.012713	0.099724	-0.06424	-0.0078863	-0.053611	0.2176	-0.31132	0.012795	0.031999	0.034254	-0.044415	0.39944	0	0.23365	-0.0020784	0.018803	-0.0038779	-0.1717	0.31755	-0.019726	0.33853	0.015866	0.30633	0.018663	0.10862	-0.0008316	0.14474	0.29421	0.029747	-0.0040162	-0.3432	-0.040616	0.21729	0.13051	-0.072408	0.36821	0.10293	-0.44588	0.00041593	0.047978	-0.0033243	0.040326	0.048262	0.41195	0.0079175	0.10833	0.12889	-0.0098185	-0.13536	-0.04577	-0.0031859	-0.52491	0.74861	0.29803	0.0093098	-0.2566	-0.049154	0.025671	-0.15784	0.0075	0.29247	-0.024388	-0.073476	-0.01409	0.00083195	
